Record,Section,Field,Value
4,Life Cycle,Key Points 3,blood-stage causes symptoms
4,Life Cycle,Key Points 4,gametocytes enable transmission
4,Epidemiology,Countries Affected,~100
4,Epidemiology,Most Affected Region,Sub-Saharan Africa
4,Epidemiology,Top Burden Countries 1,Nigeria
4,Epidemiology,Top Burden Countries 2,DR Congo
4,Epidemiology,Top Burden Countries 3,Ivory Coast
4,Epidemiology,Top Burden Countries 4,Mozambique
4,Epidemiology,Top Burden Countries 5,Niger
4,Epidemiology,Global Cases 2018,228 million
4,Epidemiology,Global Deaths 2018,"405,000"
4,Epidemiology,Trend,decline slowed in recent years
4,Pathophysiology,Fever Mechanism,RBC lysis releasing hemozoin and cytokines
4,Pathophysiology,Anemia Causes 1,hemolysis
4,Pathophysiology,Anemia Causes 2,bone marrow suppression
4,Pathophysiology,Anemia Causes 3,hypersplenism
4,Pathophysiology > Cerebral Malaria,Mechanism 1,cytoadherence
4,Pathophysiology > Cerebral Malaria,Mechanism 2,sequestration
4,Pathophysiology > Cerebral Malaria,Mechanism 3,microvascular obstruction
4,Pathophysiology > Cerebral Malaria,Mechanism 4,cytokine-mediated injury
4,Pathophysiology > Cerebral Malaria,Mortality Share,≈80% of falciparum deaths
4,Pathophysiology,Hypoglycemia 1,parasite glucose consumption
4,Pathophysiology,Hypoglycemia 2,cytokine effects
4,Pathophysiology,Hypoglycemia 3,quinine-induced insulin release
4,Clinical Features,Common 1,fever
4,Clinical Features,Common 2,chills
4,Clinical Features,Common 3,headache
4,Clinical Features,Common 4,myalgia
4,Clinical Features,Common 5,fatigue
4,Clinical Features > Fever Patterns,Falciparum,irregular
4,Clinical Features > Fever Patterns,Vivax Ovale,48 hours
4,Clinical Features > Fever Patterns,Malariae,72 hours
4,Clinical Features > Fever Patterns,Knowlesi,24 hours
4,Clinical Features,Atypical 1,diarrhea
4,Clinical Features,Atypical 2,abdominal pain
4,Clinical Features,Atypical 3,anemia
4,Clinical Features,Atypical 4,splenomegaly
4,Severe Malaria,Definition,Life-threatening falciparum infection
4,Severe Malaria,Features 1,coma
4,Severe Malaria,Features 2,repeated convulsions
4,Severe Malaria,Features 3,severe anemia
4,Severe Malaria,Features 4,renal failure
4,Severe Malaria,Features 5,pulmonary edema
4,Severe Malaria,Features 6,hypoglycemia
4,Severe Malaria,Features 7,shock
4,Severe Malaria,Features 8,hemoglobinuria
4,Severe Malaria > Prognostic Markers > Parasitaemia > 0,5%,severe
4,Severe Malaria > Prognostic Markers > Parasitaemia,2%,very severe
4,Severe Malaria > Prognostic Markers > Parasitaemia,>10%,poor prognosis
4,Severe Malaria > Prognostic Markers > Parasitaemia,>25%,often fatal
4,Special Conditions > Blackwater Fever,Mechanism,massive hemolysis
4,Special Conditions > Blackwater Fever,Features 1,dark urine
4,Special Conditions > Blackwater Fever,Features 2,jaundice
4,Special Conditions > Blackwater Fever,Features 3,renal failure
4,Special Conditions > Blackwater Fever,Mortality,high
4,Special Conditions > Hyperreactive Malaria Splenomegaly,Immune Mediated,True
4,Special Conditions > Hyperreactive Malaria Splenomegaly,Ig M Levels,very high
4,Special Conditions > Hyperreactive Malaria Splenomegaly,Treatment,ACT + long-term prophylaxis
4,Special Conditions > Burkitts Lymphoma,Association,chronic malaria + EBV
4,Special Conditions > Burkitts Lymphoma,Common Region,sub-Saharan Africa
4,Special Conditions > Burkitts Lymphoma,Tumor Type,B-cell
4,Special Conditions > Nephrotic Syndrome,Species,P. malariae
4,Special Conditions > Nephrotic Syndrome,Mechanism,immune complex glomerulonephritis
4,Diagnosis,Gold Standard,microscopy
4,Diagnosis > Methods,Thick Smear,high sensitivity
4,Diagnosis > Methods,Thin Smear 1,species identification
4,Diagnosis > Methods,Thin Smear 2,parasitaemia estimation
4,Diagnosis > Methods > Rdt,Best For,P. falciparum
4,Diagnosis > Methods > Rdt,Limitations 1,heat sensitivity
4,Diagnosis > Methods > Rdt,Limitations 2,pfhrp2 deletions
4,Diagnosis > Methods > Rdt,Limitations 3,no parasite count
4,Diagnosis > Methods,Pcr,reference standard for low parasitaemia
4,Diagnosis > Methods,Serology,not for acute diagnosis
4,Diagnosis,Diagnostic Principles 1,parasite confirmation essential
4,Diagnosis,Diagnostic Principles 2,repeat testing if suspicion remains
4,Diagnosis,Diagnostic Principles 3,parasites do not exclude co-infection
4,Treatment,Drug Classes 1,blood schizonticides
4,Treatment,Drug Classes 2,antifolates
4,Treatment,Drug Classes 3,antimitochondrials
4,Treatment,Drug Classes 4,redox agents
4,Treatment,Falciparum 1,artemisinin-based combination therapy (ACT)
4,Treatment,Falciparum 2,quinine + doxycycline/clindamycin
4,Treatment,Falciparum 3,atovaquone + proguanil
4,Treatment,Vivax Ovale 1,chloroquine
4,Treatment,Vivax Ovale 2,primaquine for hypnozoites
4,Treatment,Severe Malaria,IV artesunate preferred
4,Drug Resistance,Falciparum,multidrug resistance including artemisinin
4,Drug Resistance,Vivax,rising chloroquine resistance
4,Drug Resistance,Drivers 1,incomplete treatment
4,Drug Resistance,Drivers 2,monotherapy
4,Drug Resistance,Drivers 3,vector resistance
4,Prevention,Individual 1,insecticide-treated bed nets
4,Prevention,Individual 2,chemoprophylaxis
4,Prevention,Individual 3,standby emergency treatment
4,Prevention,Population 1,vector control
4,Prevention,Population 2,residual spraying
4,Prevention,Population 3,larval control
4,Vaccination,Name,"RTS,S (Mosquirix)"
4,Vaccination,Status,phase 4
4,Vaccination,Target,children in endemic areas
4,Vaccination,Limitations,partial protection
4,General,High Risk Groups 1,children under 5
4,General,High Risk Groups 2,pregnant women
4,General,High Risk Groups 3,non-immune travelers
4,General,High Risk Groups 4,HIV-infected individuals
4,General,Chatbot Intents 1,What is malaria?
4,General,Chatbot Intents 2,How is malaria transmitted?
4,General,Chatbot Intents 3,Explain malaria life cycle
4,General,Chatbot Intents 4,Why is falciparum malaria dangerous?
4,General,Chatbot Intents 5,What causes cerebral malaria?
4,General,Chatbot Intents 6,How is malaria diagnosed?
4,General,Chatbot Intents 7,What is the treatment for malaria?
4,General,Chatbot Intents 8,Why does malaria relapse?
4,General,Chatbot Intents 9,What is blackwater fever?
4,General,Chatbot Intents 10,Is there a malaria vaccine?
4,General,Chatbot Intents 11,How to prevent malaria?
4,General,Chatbot Intents 12,Why is malaria common in Africa?
5,Source,Title,Lecture 8: Plasmodium (Malaria)
5,Source,Department,Medical Laboratory Techniques Department
5,Source,Lecturer,Dr. Fatima H. Abbas
5,Source,Institution,Al-Mustaqbal University College
5,Source,Document Type,medical lecture slides
5,Source,Pages,13
5,Source,Credibility,academic
5,Taxonomy,Kingdom,Protista
5,Taxonomy,Phylum,Apicomplexa
5,Taxonomy,Class,Sporozoa
5,Taxonomy,Order,Haemosporida
5,Taxonomy,Genus,Plasmodium
5,Taxonomy,Notes 1,Previously grouped under sporozoa
5,Taxonomy,Notes 2,Characterized by apical complex for host cell penetration
5,Taxonomy,Notes 3,Obligate intracellular parasites
5,Human Malaria Species > Plasmodium Vivax,Disease Name,Benign tertian malaria
5,Human Malaria Species > Plasmodium Vivax,Features 1,hypnozoites present
5,Human Malaria Species > Plasmodium Vivax,Features 2,relapsing malaria
5,Human Malaria Species > Plasmodium Vivax,Features 3,typical rigor
5,Human Malaria Species > Plasmodium Falciparum,Disease Name,Malignant tertian malaria
5,Human Malaria Species > Plasmodium Falciparum,Severity,most severe
5,Human Malaria Species > Plasmodium Falciparum,Fatality,responsible for most malaria deaths
5,Human Malaria Species > Plasmodium Falciparum,Special Features 1,cerebral malaria
5,Human Malaria Species > Plasmodium Falciparum,Special Features 2,sequestration in deep capillaries
5,Human Malaria Species > Plasmodium Falciparum,Special Features 3,knob formation on RBCs
5,Human Malaria Species > Plasmodium Falciparum,Subgenus,Laverania
5,Human Malaria Species > Plasmodium Malariae,Disease Name,Benign quartan malaria
5,Human Malaria Species > Plasmodium Malariae,Features 1,72-hour fever cycle
5,Human Malaria Species > Plasmodium Malariae,Features 2,renal complications possible
5,Human Malaria Species > Plasmodium Malariae,Features 3,chronic infection
5,Human Malaria Species > Plasmodium Ovale,Disease Name,Benign tertian malaria
5,Human Malaria Species > Plasmodium Ovale,Features 1,mild disease
5,Human Malaria Species > Plasmodium Ovale,Features 2,hypnozoites present
5,Human Malaria Species > Plasmodium Ovale,Features 3,relapses
5,Human Malaria Species > Plasmodium Knowlesi,Reservoir,long-tailed macaque monkeys
5,Human Malaria Species > Plasmodium Knowlesi,Human Infection,True
5,Human Malaria Species > Plasmodium Knowlesi,Note,zoonotic malaria
5,Vector,Type,female Anopheles mosquito
5,Vector,Species Count,>60 worldwide
5,Vector,India Vectors 1,Anopheles culicifacies
5,Vector,India Vectors 2,Anopheles fluviatilis
5,Vector,India Vectors 3,Anopheles stephensi
5,Vector,India Vectors 4,Anopheles minimus
5,Vector,India Vectors 5,Anopheles philippinensis
5,Vector,India Vectors 6,Anopheles sundaicus
5,Vector > Feeding Behavior,Male,feeds on plant juices
5,Vector > Feeding Behavior,Female,requires blood meal for egg development
5,Hosts,Definitive Host,female Anopheles mosquito
5,Hosts,Intermediate Host,human
5,Life Cycle > Phases > Asexual Phase,Name,schizogony
5,Life Cycle > Phases > Asexual Phase,Host,human
5,Life Cycle > Phases > Asexual Phase,Sites 1,liver (exoerythrocytic)
5,Life Cycle > Phases > Asexual Phase,Sites 2,red blood cells (erythrocytic)
5,Life Cycle > Phases > Sexual Phase,Name,sporogony
5,Life Cycle > Phases > Sexual Phase,Host,mosquito
5,Life Cycle > Phases > Sexual Phase,Origin Of Gametocytes,human RBCs
5,Life Cycle,Generation Pattern,alternation of asexual and sexual generations
5,Human Infection Process,Infective Stage,sporozoite
5,Human Infection Process,Source,mosquito salivary gland
5,Human Infection Process,Average Sporozoites Injected,10–15 (may reach hundreds)
5,Human Infection Process,Initial Fate 1,many destroyed by phagocytes
5,Human Infection Process,Initial Fate 2,some reach liver hepatocytes
5,Pre Erythrocytic Stage,Location,hepatocytes
5,Pre Erythrocytic Stage,Time To Reach Liver,< 1 hour
5,Pre Erythrocytic Stage,Schizont Size Micrometers,45–60
5,Pre Erythrocytic Stage,Merozoites Released,"2,000–50,000"
5,Pre Erythrocytic Stage,Pigment,absent
5,Pre Erythrocytic Stage,Rupture Time Days,6–15
5,Pre Erythrocytic Stage > Special Forms > Hypnozoites,Present In 1,P. vivax
5,Pre Erythrocytic Stage > Special Forms > Hypnozoites,Present In 2,P. ovale
5,Pre Erythrocytic Stage > Special Forms > Hypnozoites,Role,cause relapse
5,Pre Erythrocytic Stage > Special Forms,Absent In 1,P. falciparum
5,Pre Erythrocytic Stage > Special Forms,Absent In 2,P. malariae
5,Erythrocytic Stage,Rbc Receptor,glycophorin
5,Erythrocytic Stage,Entry Mechanism,invagination
5,Erythrocytic Stage,Early Form,ring form (young trophozoite)
5,Erythrocytic Stage,Nutrition,hemoglobin digestion
5,Erythrocytic Stage,Waste Product,hemozoin (malaria pigment)
5,Erythrocytic Stage,Schizont Content,8–32 merozoites
5,Erythrocytic Stage,Cycle Effect,progressive parasitemia and fever
5,Malarial Pigment Characteristics,Plasmodium Vivax,fine golden-brown dust
5,Malarial Pigment Characteristics,Plasmodium Falciparum,few solid black blocks
5,Malarial Pigment Characteristics,Plasmodium Malariae,coarse dark brown particles
5,Malarial Pigment Characteristics,Plasmodium Ovale,blackish-brown particles
5,Clinical Features > Benign Malaria,Symptoms 1,periodic fever
5,Clinical Features > Benign Malaria,Symptoms 2,rigor
5,Clinical Features > Benign Malaria,Symptoms 3,anemia
5,Clinical Features > Benign Malaria,Symptoms 4,splenomegaly
5,Clinical Features > Benign Malaria,Symptoms 5,headache
5,Clinical Features > Benign Malaria,Symptoms 6,nausea
5,Clinical Features > Benign Malaria,Symptoms 7,vomiting
5,Clinical Features > Benign Malaria,Febrile Paroxysm Stages 1,cold stage (15–60 min)
5,Clinical Features > Benign Malaria,Febrile Paroxysm Stages 2,"hot stage (2–6 hours, up to 41°C)"
5,Clinical Features > Benign Malaria,Febrile Paroxysm Stages 3,sweating stage
5,Clinical Features > Incubation Period Days,Plasmodium Vivax,14 (8–31)
5,Clinical Features > Incubation Period Days,Plasmodium Falciparum,12 (8–14)
5,Clinical Features > Incubation Period Days,Plasmodium Ovale,14 (8–31)
5,Clinical Features > Incubation Period Days,Plasmodium Malariae,28 (18–40)
5,Malignant Tertian Malaria,Cause,Plasmodium falciparum
5,Malignant Tertian Malaria,Major Forms 1,cerebral malaria
5,Malignant Tertian Malaria,Major Forms 2,algid malaria
5,Malignant Tertian Malaria,Major Forms 3,septicemic malaria
5,Malignant Tertian Malaria > Cerebral Malaria > Mortality,Children,15%
5,Malignant Tertian Malaria > Cerebral Malaria > Mortality,Adults,20%
5,Malignant Tertian Malaria > Cerebral Malaria,Mechanism 1,knob formation on RBCs
5,Malignant Tertian Malaria > Cerebral Malaria,Mechanism 2,cytoadherence
5,Malignant Tertian Malaria > Cerebral Malaria,Mechanism 3,capillary plugging
5,Malignant Tertian Malaria > Cerebral Malaria,Mechanism 4,cerebral ischemia
5,Special Complications > Blackwater Fever,Definition,malarial hemoglobinuria
5,Special Complications > Blackwater Fever,Associated With 1,falciparum malaria
5,Special Complications > Blackwater Fever,Associated With 2,quinine use
5,Special Complications > Blackwater Fever,Associated With 3,G6PD deficiency
5,Special Complications > Blackwater Fever,Features 1,dark urine
5,Special Complications > Blackwater Fever,Features 2,renal failure
5,Special Complications > Blackwater Fever,Features 3,circulatory collapse
5,Special Complications > Algid Malaria,Features 1,shock
5,Special Complications > Algid Malaria,Features 2,cold clammy skin
5,Special Complications > Algid Malaria,Features 3,hypotension
5,Special Complications > Algid Malaria,Features 4,vomiting
5,Special Complications > Algid Malaria,Features 5,diarrhea
5,Special Complications > Septicemic Malaria,Mortality,≈80%
5,Special Complications > Septicemic Malaria,Feature,multi-organ failure
5,Transfusion And Congenital Malaria > Transfusion Malaria,Incubation,short
5,Transfusion And Congenital Malaria > Transfusion Malaria,Hypnozoites,False
5,Transfusion And Congenital Malaria > Transfusion Malaria,Relapse,False
5,Transfusion And Congenital Malaria,Congenital Malaria,transplacental merozoite transmission
5,General,Anemia Mechanisms 1,immune-mediated hemolysis
5,General,Anemia Mechanisms 2,bone marrow suppression
5,General,Anemia Mechanisms 3,splenic clearance
5,General,Anemia Mechanisms 4,iron trapping in hemozoin
5,General,Anemia Mechanisms 5,antimalarial drugs in G6PD deficiency
5,Laboratory Diagnosis,Gold Standard,peripheral blood smear
5,Laboratory Diagnosis > Thin Smear,Use 1,species identification
5,Laboratory Diagnosis > Thin Smear,Use 2,parasite morphology
5,Laboratory Diagnosis > Thin Smear,Stains 1,Giemsa
5,Laboratory Diagnosis > Thin Smear,Stains 2,Leishman
5,Laboratory Diagnosis > Thin Smear,Stains 3,JSB
5,Laboratory Diagnosis > Thin Smear,Stains 4,Field stain
5,Laboratory Diagnosis > Thick Smear,Sensitivity,highest
5,Laboratory Diagnosis > Thick Smear,Detection Limit,≈20 parasites/μL
5,Laboratory Diagnosis > Thick Smear,Examination Rule,200 oil immersion fields before negative
5,Advanced Diagnostics > Qbc,Principle,acridine orange fluorescence
5,Advanced Diagnostics > Qbc,Advantage,rapid
5,Advanced Diagnostics > Qbc,Limitation,expensive
5,Advanced Diagnostics > Rapid Antigen Tests > Pf Hrp2,Target,P. falciparum
5,Advanced Diagnostics > Rapid Antigen Tests > Pf Hrp2,Limitations 1,cannot detect other species
5,Advanced Diagnostics > Rapid Antigen Tests > Pf Hrp2,Limitations 2,remains positive after cure
5,Advanced Diagnostics > Rapid Antigen Tests > Dual Antigen Test,Targets 1,PfHRP2
5,Advanced Diagnostics > Rapid Antigen Tests > Dual Antigen Test,Targets 2,pLDH
5,Advanced Diagnostics > Rapid Antigen Tests > Dual Antigen Test,Advantage,detects mixed infections
