Record,Section,Field,Value
13,Contact Tracing,Steps 1,Index case assessment
13,Contact Tracing,Steps 2,Identification of contacts
13,Contact Tracing,Steps 3,Screening and investigation
13,Contact Tracing,Steps 4,Preventive treatment
13,Contact Tracing,Steps 5,Monitoring and evaluation
13,Contact Tracing,High Priority Contacts 1,Household contacts
13,Contact Tracing,High Priority Contacts 2,Children
13,Contact Tracing,High Priority Contacts 3,PLHIV
13,Infection Control,Administrative 1,Early detection
13,Infection Control,Administrative 2,Isolation
13,Infection Control,Administrative 3,Policy enforcement
13,Infection Control,Environmental 1,Ventilation
13,Infection Control,Environmental 2,Airflow control
13,Infection Control,Personal Protection 1,Masks
13,Infection Control,Personal Protection 2,Respirators
13,Patient Centered Care,Dot,Directly Observed Therapy
13,Patient Centered Care,Models 1,Home DOTS
13,Patient Centered Care,Models 2,Facility-based DOT
13,Patient Centered Care,Models 3,Video Observed Therapy (VOT)
13,Patient Centered Care,Support Elements 1,Education
13,Patient Centered Care,Support Elements 2,Social support
13,Patient Centered Care,Support Elements 3,Adherence monitoring
13,Recording And Reporting,System,HESN – Electronic TB Surveillance
13,Recording And Reporting,Data Elements 1,Case definitions
13,Recording And Reporting,Data Elements 2,Treatment outcomes
13,Recording And Reporting,Data Elements 3,Drug resistance status
13,Recording And Reporting,Use 1,Cohort analysis
13,Recording And Reporting,Use 2,Program evaluation
13,Recording And Reporting,Use 3,National reporting
13,General,Chatbot Intents 1,tb_policy_explainer
13,General,Chatbot Intents 2,tb_diagnosis_guidance
13,General,Chatbot Intents 3,tb_treatment_explainer
13,General,Chatbot Intents 4,drug_resistance_support
13,General,Chatbot Intents 5,tb_hiv_guidance
13,General,Chatbot Intents 6,childhood_tb_support
13,General,Chatbot Intents 7,contact_tracing_guidance
13,General,Chatbot Intents 8,infection_control_advice
13,General,Chatbot Intents 9,student_learning_mode
14,Kb Metadata,Source Document,Management of Tuberculosis in Children – A Health Worker Guide
14,Kb Metadata,Publisher,Ministry of Health
14,Kb Metadata,Year,2015
14,Kb Metadata,Target Age Group,0–14 years
14,Kb Metadata,Chatbot Version,CHILD-TB-KB-v1.0
14,Kb Metadata,Intended Users 1,Health worker chatbot
14,Kb Metadata,Intended Users 2,Clinical decision support system
14,Kb Metadata,Intended Users 3,Medical student assistant
14,Kb Metadata,Intended Users 4,Public health education bot
14,Tb Definition,Disease,Tuberculosis (TB)
14,Tb Definition,Causative Agent,Mycobacterium tuberculosis (Mtb)
14,Tb Definition,Transmission,"Airborne spread from adults, older children, or adolescents with pulmonary TB"
14,Tb Definition,Affected Organs 1,Lungs (Pulmonary TB)
14,Tb Definition,Affected Organs 2,Lymph nodes
14,Tb Definition,Affected Organs 3,Brain
14,Tb Definition,Affected Organs 4,Abdomen
14,Tb Definition,Affected Organs 5,Bones
14,Tb Definition,Affected Organs 6,Spine
14,Tb Definition,Affected Organs 7,Heart
14,Importance Of Tb In Children,High Risk 1,Higher risk of progression from infection to disease
14,Importance Of Tb In Children,High Risk 2,Higher risk of severe TB forms
14,Importance Of Tb In Children,High Risk 3,Higher TB-related mortality
14,Importance Of Tb In Children > Case Detection Gap,Reported Children Cases,≈8%
14,Importance Of Tb In Children > Case Detection Gap,Expected Cases,15–20%
14,Importance Of Tb In Children > Case Detection Gap,Issue,More than half of childhood TB cases are missed
14,Stages Of Tb In Children,Exposure,Child spends time with a person who has pulmonary TB
14,Stages Of Tb In Children,Infection,TB bacteria inhaled but remain dormant; child has no symptoms
14,Stages Of Tb In Children,Disease,Child develops symptoms and signs of active TB
14,Risk Factors,Tb Infection 1,Contact with pulmonary TB patient
14,Risk Factors,Tb Infection 2,Lack of BCG vaccination
14,Risk Factors,Tb Infection 3,Living in high TB burden settings
14,Risk Factors,Tb Disease 1,Young age (<2 years)
14,Risk Factors,Tb Disease 2,HIV infection
14,Risk Factors,Tb Disease 3,Malnutrition
14,Risk Factors,Tb Disease 4,Immunosuppressive conditions
14,Risk Factors,Tb Disease 5,Diabetes
14,Risk Factors,Tb Disease 6,Post-measles illness
14,Risk Factors,Severe Tb 1,Young age
14,Risk Factors,Severe Tb 2,HIV infection
14,Risk Factors,Severe Tb 3,Severe malnutrition
14,General,Entry Points For Identification 1,Postnatal clinic
14,General,Entry Points For Identification 2,Antenatal clinic
14,General,Entry Points For Identification 3,HIV/ART clinic
14,General,Entry Points For Identification 4,Mother-baby care point
14,General,Entry Points For Identification 5,TB clinic
14,General,Entry Points For Identification 6,Young child clinic
14,General,Entry Points For Identification 7,Nutrition unit
14,General,Entry Points For Identification 8,Outpatient department
14,General,Entry Points For Identification 9,Inpatient ward
14,General,Entry Points For Identification 10,Community
14,Screening Algorithm,Tool,Intensified TB Case Finding (ICF) Guide
14,Screening Algorithm,Presumptive Tb Criteria 1,Persistent cough ≥ 2 weeks
14,Screening Algorithm,Presumptive Tb Criteria 2,Persistent fever ≥ 2 weeks
14,Screening Algorithm,Presumptive Tb Criteria 3,Poor weight gain ≥ 1 month
14,Screening Algorithm,Presumptive Tb Criteria 4,History of TB contact
14,Screening Algorithm,Presumptive Tb Criteria 5,"Painless swellings (neck, armpit, groin)"
14,Screening Algorithm,Special Note,Assess cough of any duration in HIV-positive children
14,Screening Algorithm,Mandatory Test,HIV test for all presumptive and diagnosed TB cases
14,Symptoms By Age > Neonates 0 28 Days,Ptb 1,Poor feeding
14,Symptoms By Age > Neonates 0 28 Days,Ptb 2,Lethargy
14,Symptoms By Age > Neonates 0 28 Days,Ptb 3,Low birth weight
14,Symptoms By Age > Neonates 0 28 Days,Ptb 4,Non-resolving pneumonia
14,Symptoms By Age > Neonates 0 28 Days,Eptb 1,TB meningitis
14,Symptoms By Age > Neonates 0 28 Days,Eptb 2,Convulsions
14,Symptoms By Age > Neonates 0 28 Days,Eptb 3,Bulging fontanelle
14,Symptoms By Age > Neonates 0 28 Days,Eptb 4,Reduced consciousness
14,Symptoms By Age > Under 5 Years,Ptb 1,Persistent cough
14,Symptoms By Age > Under 5 Years,Ptb 2,Persistent fever
14,Symptoms By Age > Under 5 Years,Ptb 3,Poor weight gain
14,Symptoms By Age > Under 5 Years,Ptb 4,TB contact history
14,Symptoms By Age > Under 5 Years,Eptb 1,TB adenitis
14,Symptoms By Age > Under 5 Years,Eptb 2,TB meningitis
14,Symptoms By Age > Under 5 Years,Eptb 3,Miliary TB
14,Symptoms By Age > Under 5 Years,Eptb 4,Abdominal TB
14,Symptoms By Age > Under 5 Years,Eptb 5,TB spine
14,Symptoms By Age > Under 5 Years,Eptb 6,Bone and joint TB
14,Symptoms By Age > Under 5 Years,Eptb 7,Pericardial TB
14,Symptoms By Age > Above 5 Years,Additional Features 1,Night sweats
14,Symptoms By Age > Above 5 Years,Additional Features 2,Hemoptysis
14,Symptoms By Age > Above 5 Years,Additional Features 3,Chest pain
14,Clinical Examination,General 1,Temperature
14,Clinical Examination,General 2,Level of consciousness
14,Clinical Examination,General 3,Developmental milestones
14,Clinical Examination,General 4,Painless lymph node swellings
14,Clinical Examination,Nutritional Assessment 1,Weight
14,Clinical Examination,Nutritional Assessment 2,Height
14,Clinical Examination,Nutritional Assessment 3,MUAC
14,Clinical Examination,Nutritional Assessment 4,Nutrition classification
14,Clinical Examination > Systemic Examination,Respiratory 1,Chest indrawing
14,Clinical Examination > Systemic Examination,Respiratory 2,Crepitations
14,Clinical Examination > Systemic Examination,Respiratory 3,Unilateral wheeze
14,Clinical Examination > Systemic Examination,Lymph Nodes,"Painless, grouped, asymmetrical nodes"
14,Clinical Examination > Systemic Examination,Musculoskeletal 1,Joint swelling
14,Clinical Examination > Systemic Examination,Musculoskeletal 2,Spinal deformity (Gibbus)
14,Clinical Examination > Systemic Examination,Musculoskeletal 3,Lower limb weakness
14,Clinical Examination > Systemic Examination,Cns 1,Neck stiffness
14,Clinical Examination > Systemic Examination,Cns 2,Convulsions
14,Clinical Examination > Systemic Examination,Cns 3,Photophobia
14,Diagnostic Investigations > Gene Xpert,Preferred Test,True
14,Diagnostic Investigations > Gene Xpert,Detects 1,TB bacteria
14,Diagnostic Investigations > Gene Xpert,Detects 2,Rifampicin resistance
14,Diagnostic Investigations > Gene Xpert,Samples 1,Sputum
14,Diagnostic Investigations > Gene Xpert,Samples 2,Gastric aspirate
14,Diagnostic Investigations > Gene Xpert,Samples 3,Lymph node aspirate
14,Diagnostic Investigations > Gene Xpert,Samples 4,CSF
14,Diagnostic Investigations > Gene Xpert,Note,Negative result does NOT exclude TB
14,Diagnostic Investigations > Microscopy,Use,Where GeneXpert unavailable
14,Diagnostic Investigations > Microscopy,Limitation,Low sensitivity
14,Diagnostic Investigations > Radiology,Cxr Findings 1,Hilar adenopathy
14,Diagnostic Investigations > Radiology,Cxr Findings 2,Miliary pattern
14,Diagnostic Investigations > Radiology,Cxr Findings 3,Cavitation
14,Diagnostic Investigations > Radiology,Cxr Findings 4,Extensive parenchymal disease
14,Diagnostic Investigations > Mantoux Test > Positive Cutoff,Hiv Or Malnourished,≥5 mm
14,Diagnostic Investigations > Mantoux Test > Positive Cutoff,Others,≥10 mm
14,Diagnostic Investigations > Mantoux Test,Note,Negative test does NOT exclude TB
14,Treatment Regimens > New Tb Cases,All Forms Except Meningitis Bone,2RHZE / 4RH
14,Treatment Regimens > New Tb Cases,Tb Meningitis Bone Tb,2RHZE / 10RH
14,Treatment Regimens > Previously Treated Children,Approach 1,Assess adherence
14,Treatment Regimens > Previously Treated Children,Approach 2,Perform GeneXpert
14,Treatment Regimens > Previously Treated Children,Approach 3,Refer MDR-TB if rifampicin resistant
14,Treatment Regimens > Previously Treated Children,Note,Streptomycin is NOT recommended
14,Drug Dosages Mg Per Kg,Isoniazid,10 mg/kg
14,Drug Dosages Mg Per Kg,Rifampicin,15 mg/kg
14,Drug Dosages Mg Per Kg,Pyrazinamide,35 mg/kg
14,Drug Dosages Mg Per Kg,Ethambutol,20 mg/kg
14,Tb Hiv Management,Principles 1,Start TB treatment immediately
14,Tb Hiv Management,Principles 2,Initiate ART within 2–8 weeks
14,Tb Hiv Management,Principles 3,Modify ART regimens as per age
14,Tb Hiv Management > Adjunct Therapy > Pyridoxine,Under 5,12.5 mg/day
14,Tb Hiv Management > Adjunct Therapy > Pyridoxine,Above 5,25 mg/day
14,Tb Hiv Management > Adjunct Therapy,Prednisolone,2 mg/kg/day for TB meningitis
14,Monitoring Schedule,Monitoring Parameters 1,Symptoms
14,Monitoring Schedule,Monitoring Parameters 2,Clinical signs
14,Monitoring Schedule,Monitoring Parameters 3,Side effects
14,Monitoring Schedule,Monitoring Parameters 4,Adherence
14,Monitoring Schedule,Monitoring Parameters 5,Smear microscopy
14,Monitoring Schedule,Monitoring Parameters 6,HIV testing
14,Monitoring Schedule,Monitoring Parameters 7,Chest X-ray if needed
14,Monitoring Schedule,Note,GeneXpert is NOT for follow-up monitoring
14,Side Effects Management,Peripheral Neuropathy,Give pyridoxine
14,Side Effects Management,Hepatotoxicity,Stop drugs and refer
14,Side Effects Management,Skin Rash,Antihistamine or stop drugs
14,Side Effects Management,Visual Problems,Stop ethambutol and refer
14,Prevention Strategies,Bcg,Given at birth
14,Prevention Strategies,Contact Screening,Systematic household screening
14,Prevention Strategies > Ipt,Eligible Children 1,Under 5 TB contacts
14,Prevention Strategies > Ipt,Eligible Children 2,HIV-positive children
14,Prevention Strategies > Ipt,Dose,INH 10 mg/kg/day for 6 months
14,Prevention Strategies,Infection Control 1,Administrative controls
14,Prevention Strategies,Infection Control 2,Environmental ventilation
14,Prevention Strategies,Infection Control 3,PPE (N95 masks)
14,Service Integration,Integration Points 1,ANC
14,Service Integration,Integration Points 2,PNC
14,Service Integration,Integration Points 3,OPD
14,Service Integration,Integration Points 4,IPD
14,Service Integration,Integration Points 5,HIV clinics
14,Service Integration,Integration Points 6,Nutrition units
14,Service Integration,Benefits 1,Early detection
14,Service Integration,Benefits 2,Reduced loss to follow-up
14,Service Integration,Benefits 3,Improved prevention
14,General,Chatbot Intents 1,child_tb_screening
14,General,Chatbot Intents 2,child_tb_symptoms_by_age
14,General,Chatbot Intents 3,child_tb_diagnosis
14,General,Chatbot Intents 4,child_tb_treatment
14,General,Chatbot Intents 5,tb_hiv_child_management
14,General,Chatbot Intents 6,ipt_guidance
14,General,Chatbot Intents 7,tb_prevention_child
14,General,Chatbot Intents 8,health_worker_decision_support
14,General,Chatbot Intents 9,student_learning_mode
15,Kb Metadata,Source Document,Pathogens Journal – Mycobacterium tuberculosis Review
15,Kb Metadata,Journal,Pathogens
15,Kb Metadata,Article Id,15-00142
15,Kb Metadata,Publisher,MDPI
15,Kb Metadata,Document Type,Peer-reviewed scientific review
15,Kb Metadata,Focus Level,Advanced / Research
15,Kb Metadata,Chatbot Version,TB-PATHOGENS-KB-v1.0
15,Kb Metadata,Intended Users 1,Medical research chatbot
15,Kb Metadata,Intended Users 2,Postgraduate study assistant
15,Kb Metadata,Intended Users 3,Clinical decision support bot
15,Kb Metadata,Intended Users 4,Drug resistance analysis bot
15,Mycobacterium Tuberculosis > Taxonomy,Family,Mycobacteriaceae
15,Mycobacterium Tuberculosis > Taxonomy,Genus,Mycobacterium
15,Mycobacterium Tuberculosis > Taxonomy,Species,Mycobacterium tuberculosis
15,Mycobacterium Tuberculosis > Taxonomy,Complex,Mycobacterium tuberculosis complex (MTBC)
15,Mycobacterium Tuberculosis > Cell Structure,Cell Wall 1,Mycolic acids
15,Mycobacterium Tuberculosis > Cell Structure,Cell Wall 2,Arabinogalactan
15,Mycobacterium Tuberculosis > Cell Structure,Cell Wall 3,Peptidoglycan
15,Mycobacterium Tuberculosis > Cell Structure,Cell Wall 4,Lipoarabinomannan (LAM)
15,Mycobacterium Tuberculosis > Cell Structure,Properties 1,Acid-fast
15,Mycobacterium Tuberculosis > Cell Structure,Properties 2,Slow-growing
15,Mycobacterium Tuberculosis > Cell Structure,Properties 3,Highly resistant to environmental stress
15,Mycobacterium Tuberculosis > Cell Structure,Properties 4,Hydrophobic cell envelope
15,Pathogenesis,Entry,Inhalation of aerosolized droplet nuclei
15,Pathogenesis,Initial Site,Alveolar macrophages
15,Pathogenesis,Early Events 1,Phagocytosis by macrophages
15,Pathogenesis,Early Events 2,Inhibition of phagosome–lysosome fusion
15,Pathogenesis,Early Events 3,Intracellular survival
15,Pathogenesis > Granuloma Formation,Purpose 1,Containment of bacteria
15,Pathogenesis > Granuloma Formation,Purpose 2,Host-pathogen equilibrium
15,Pathogenesis > Granuloma Formation,Cell Types 1,Macrophages
15,Pathogenesis > Granuloma Formation,Cell Types 2,Epithelioid cells
15,Pathogenesis > Granuloma Formation,Cell Types 3,Langhans giant cells
15,Pathogenesis > Granuloma Formation,Cell Types 4,CD4+ T cells
15,Pathogenesis > Granuloma Formation,Cell Types 5,CD8+ T cells
15,Pathogenesis > Granuloma Formation,Cell Types 6,B cells
15,Pathogenesis,Outcomes 1,Latent TB infection
15,Pathogenesis,Outcomes 2,Active TB disease
15,Pathogenesis,Outcomes 3,Disseminated TB
15,Immune Response > Innate Immunity,Cells 1,Macrophages
15,Immune Response > Innate Immunity,Cells 2,Dendritic cells
15,Immune Response > Innate Immunity,Cells 3,Neutrophils
15,Immune Response > Innate Immunity,Pattern Recognition Receptors 1,TLR2
15,Immune Response > Innate Immunity,Pattern Recognition Receptors 2,TLR4
15,Immune Response > Innate Immunity,Pattern Recognition Receptors 3,NOD2
15,Immune Response > Innate Immunity,Pattern Recognition Receptors 4,C-type lectins
15,Immune Response > Adaptive Immunity > Cd4 T Cells,Role,IFN-γ production and macrophage activation
15,Immune Response > Adaptive Immunity > Cd4 T Cells,Importance,Critical for TB control
15,Immune Response > Adaptive Immunity > Cd8 T Cells,Role,Cytotoxic killing of infected cells
15,Immune Response > Adaptive Immunity,Cytokines 1,IFN-γ
15,Immune Response > Adaptive Immunity,Cytokines 2,TNF-α
15,Immune Response > Adaptive Immunity,Cytokines 3,IL-12
15,Immune Response > Adaptive Immunity,Cytokines 4,IL-10
15,Immune Response,Immune Evasion Mechanisms 1,Inhibition of antigen presentation
15,Immune Response,Immune Evasion Mechanisms 2,Suppression of macrophage apoptosis
15,Immune Response,Immune Evasion Mechanisms 3,Induction of regulatory T cells
15,Immune Response,Immune Evasion Mechanisms 4,Resistance to reactive oxygen and nitrogen species
15,Latency And Reactivation,Latency Definition,Persistent viable M. tuberculosis without clinical disease
15,Latency And Reactivation,Bacterial State 1,Metabolic dormancy
15,Latency And Reactivation,Bacterial State 2,Low replication rate
15,Latency And Reactivation,Reactivation Triggers 1,HIV infection
15,Latency And Reactivation,Reactivation Triggers 2,Malnutrition
15,Latency And Reactivation,Reactivation Triggers 3,Diabetes
15,Latency And Reactivation,Reactivation Triggers 4,Immunosuppressive therapy
15,Latency And Reactivation,Reactivation Triggers 5,Aging
15,Virulence Factors > Esx 1 Secretion System,Function,Phagosomal rupture and immune modulation
15,Virulence Factors > Esx 1 Secretion System,Key Proteins 1,ESAT-6
15,Virulence Factors > Esx 1 Secretion System,Key Proteins 2,CFP-10
15,Virulence Factors,Lipids 1,Phthiocerol dimycocerosates (PDIM)
15,Virulence Factors,Lipids 2,Phenolic glycolipids (PGL)
15,Virulence Factors,Stress Response Systems 1,DosR regulon
15,Virulence Factors,Stress Response Systems 2,Sigma factors
15,Drug Resistance,Mechanisms 1,Spontaneous chromosomal mutations
15,Drug Resistance,Mechanisms 2,No plasmid-mediated resistance
15,Drug Resistance > First Line Drug Resistance,Isoniazid 1,katG mutations
15,Drug Resistance > First Line Drug Resistance,Isoniazid 2,inhA promoter mutations
15,Drug Resistance > First Line Drug Resistance,Rifampicin 1,rpoB mutations
15,Drug Resistance > First Line Drug Resistance,Ethambutol 1,embB mutations
15,Drug Resistance > First Line Drug Resistance,Pyrazinamide 1,pncA mutations
15,Drug Resistance,Classification 1,Mono-resistant TB
15,Drug Resistance,Classification 2,Poly-resistant TB
15,Drug Resistance,Classification 3,MDR-TB
15,Drug Resistance,Classification 4,XDR-TB
15,Diagnostic Advances,Molecular Tests 1,Xpert MTB/RIF
15,Diagnostic Advances,Molecular Tests 2,Xpert MTB/RIF Ultra
15,Diagnostic Advances,Molecular Tests 3,Line Probe Assays (LPA)
15,Diagnostic Advances,Molecular Tests 4,Whole Genome Sequencing (WGS)
15,Diagnostic Advances,Advantages 1,Rapid detection
15,Diagnostic Advances,Advantages 2,Drug resistance identification
15,Diagnostic Advances,Advantages 3,High sensitivity
15,Diagnostic Advances,Limitations 1,Cost
15,Diagnostic Advances,Limitations 2,Infrastructure needs
15,Diagnostic Advances,Limitations 3,Limited access in low-resource settings
15,Treatment Challenges,Bacterial Persistence,Presence of non-replicating persisters
15,Treatment Challenges,Drug Penetration,Poor drug diffusion into granulomas
15,Treatment Challenges,Host Factors 1,Immunosuppression
15,Treatment Challenges,Host Factors 2,Comorbidities
15,Treatment Challenges,Treatment Duration,Long-term therapy required
15,Vaccines > Bcg,Status,Only licensed TB vaccine
15,Vaccines > Bcg,Effectiveness 1,Protects against severe childhood TB
15,Vaccines > Bcg,Effectiveness 2,Limited protection against adult pulmonary TB
15,Vaccines,New Vaccine Strategies 1,Subunit vaccines
15,Vaccines,New Vaccine Strategies 2,Viral-vectored vaccines
15,Vaccines,New Vaccine Strategies 3,mRNA-based vaccines
15,Vaccines,New Vaccine Strategies 4,Therapeutic vaccines
15,Research And Future Directions,Focus Areas 1,Host-directed therapies
15,Research And Future Directions,Focus Areas 2,New drug targets
15,Research And Future Directions,Focus Areas 3,Shorter treatment regimens
15,Research And Future Directions,Focus Areas 4,Improved vaccines
15,Research And Future Directions,Emerging Tools 1,CRISPR screening
15,Research And Future Directions,Emerging Tools 2,Systems biology
15,Research And Future Directions,Emerging Tools 3,Artificial intelligence in TB research
15,Public Health Implications,Global Challenges 1,Drug resistance
15,Public Health Implications,Global Challenges 2,HIV co-infection
15,Public Health Implications,Global Challenges 3,Delayed diagnosis
15,Public Health Implications,Control Strategies 1,Early detection
15,Public Health Implications,Control Strategies 2,Effective treatment
15,Public Health Implications,Control Strategies 3,Vaccination
15,Public Health Implications,Control Strategies 4,Research investment
15,General,Chatbot Intents 1,tb_pathogenesis_explainer
15,General,Chatbot Intents 2,immune_response_tb
15,General,Chatbot Intents 3,drug_resistance_mechanisms
15,General,Chatbot Intents 4,advanced_tb_diagnostics
15,General,Chatbot Intents 5,tb_vaccine_research
15,General,Chatbot Intents 6,postgraduate_learning_mode
15,General,Chatbot Intents 7,research_assistant_mode
16,Document Metadata,Title,Definitions and Reporting Framework for Tuberculosis
16,Document Metadata,Organization,World Health Organization
16,Document Metadata,Original Year,2013
16,Document Metadata,Updates 1,2014-12
16,Document Metadata,Updates 2,2020-01
16,Document Metadata,Document Code,WHO/HTM/TB/2013.2
16,Document Metadata,Isbn,9789241505345
16,Document Metadata,Scope 1,TB case definitions
16,Document Metadata,Scope 2,Drug-resistant TB
16,Document Metadata,Scope 3,Treatment outcomes
16,Document Metadata,Scope 4,Recording and reporting systems
16,Key Terms,Tb,Tuberculosis
16,Key Terms,Ptb,Pulmonary Tuberculosis
16,Key Terms,Eptb,Extrapulmonary Tuberculosis
16,Key Terms,Rr-Tb,Rifampicin-resistant Tuberculosis
16,Key Terms,Mdr-Tb,Multidrug-resistant Tuberculosis
16,Key Terms,Xdr-Tb,Extensively drug-resistant Tuberculosis
16,Key Terms,Wrd,WHO-approved Rapid Diagnostics
16,Key Terms,Dst,Drug Susceptibility Testing
16,Key Terms,Bmu,Basic Management Unit
16,Key Terms,Art,Antiretroviral Therapy
16,Key Terms,Cpt,Co-trimoxazole Preventive Therapy
16,Tb Case Definitions > Presumptive Tb,Definition,Patient presenting with symptoms or signs suggestive of TB
16,Tb Case Definitions > Bacteriologically Confirmed Tb,Definition,"Biological specimen positive by smear microscopy, culture, or WRD (e.g., Xpert MTB/RIF)"
16,Tb Case Definitions > Bacteriologically Confirmed Tb,Notification Required,True
16,Tb Case Definitions > Clinically Diagnosed Tb,Definition,TB diagnosed by a clinician without bacteriological confirmation but treated as active TB
16,Tb Case Definitions > Clinically Diagnosed Tb,Diagnostic Basis 1,X-ray abnormalities
16,Tb Case Definitions > Clinically Diagnosed Tb,Diagnostic Basis 2,Suggestive histology
16,Tb Case Definitions > Clinically Diagnosed Tb,Diagnostic Basis 3,Extrapulmonary TB without lab confirmation
16,Tb Case Definitions > Clinically Diagnosed Tb,Reclassification Rule,Reclassify if later bacteriologically confirmed
16,Classification Dimensions > Anatomical Site > Pulmonary Tb,Definition,TB involving lung parenchyma or tracheobronchial tree
16,Classification Dimensions > Anatomical Site > Pulmonary Tb,Includes 1,Miliary TB
16,Classification Dimensions > Anatomical Site > Pulmonary Tb,Rule,If pulmonary and extrapulmonary present → classify as PTB
16,Classification Dimensions > Anatomical Site > Extrapulmonary Tb,Definition,TB involving organs other than lungs
16,Classification Dimensions > Anatomical Site > Extrapulmonary Tb,Examples 1,Pleura
16,Classification Dimensions > Anatomical Site > Extrapulmonary Tb,Examples 2,Lymph nodes
16,Classification Dimensions > Anatomical Site > Extrapulmonary Tb,Examples 3,Abdomen
16,Classification Dimensions > Anatomical Site > Extrapulmonary Tb,Examples 4,Genitourinary tract
16,Classification Dimensions > Anatomical Site > Extrapulmonary Tb,Examples 5,Skin
16,Classification Dimensions > Anatomical Site > Extrapulmonary Tb,Examples 6,Bones
16,Classification Dimensions > Anatomical Site > Extrapulmonary Tb,Examples 7,Meninges
16,Classification Dimensions > Previous Treatment History,New,Never treated or treated < 1 month
16,Classification Dimensions > Previous Treatment History,Relapse,"Previously cured or completed treatment, now TB again"
16,Classification Dimensions > Previous Treatment History,Treatment After Failure,Previously treated and treatment failed
16,Classification Dimensions > Previous Treatment History,Treatment After Loss To Follow Up,Previously treated and lost to follow-up
16,Classification Dimensions > Previous Treatment History,Other Previously Treated,Treatment history known but outcome unknown
16,Classification Dimensions > Previous Treatment History,Unknown History,No reliable treatment history
16,Classification Dimensions > Hiv Status,Positive,Confirmed HIV infection or enrolled in HIV care
16,Classification Dimensions > Hiv Status,Negative,Negative HIV test at TB diagnosis
16,Classification Dimensions > Hiv Status,Unknown,No HIV test result or documentation
16,Classification Dimensions > Hiv Status,Reclassification Rule,Update status if later confirmed
16,Classification Dimensions > Drug Resistance,Monoresistant,Resistance to one first-line anti-TB drug
16,Classification Dimensions > Drug Resistance,Polydrug Resistant,Resistance to more than one first-line drug (not H + R)
16,Classification Dimensions > Drug Resistance,Multidrug Resistant,Resistance to at least isoniazid and rifampicin
16,Classification Dimensions > Drug Resistance > Extensively Drug Resistant,Definition,MDR-TB plus resistance to any fluoroquinolone and ≥1 second-line injectable
16,Classification Dimensions > Drug Resistance > Extensively Drug Resistant,Injectables 1,Amikacin
16,Classification Dimensions > Drug Resistance > Extensively Drug Resistant,Injectables 2,Kanamycin
16,Classification Dimensions > Drug Resistance > Extensively Drug Resistant,Injectables 3,Capreomycin
16,Classification Dimensions > Drug Resistance > Rifampicin Resistant,Definition,Resistance to rifampicin with or without resistance to other drugs
16,Classification Dimensions > Drug Resistance > Rifampicin Resistant,Note,Includes MDR-TB and XDR-TB
16,Treatment Outcomes > Drug Susceptible Tb,Cured,Smear/culture negative in last month and at least once before
16,Treatment Outcomes > Drug Susceptible Tb,Treatment Completed,Completed treatment without failure but missing final bacteriology
16,Treatment Outcomes > Drug Susceptible Tb,Treatment Failed,Smear or culture positive at month 5 or later
16,Treatment Outcomes > Drug Susceptible Tb,Died,Death before or during treatment
16,Treatment Outcomes > Drug Susceptible Tb,Lost To Follow Up,Treatment interrupted for ≥2 consecutive months
16,Treatment Outcomes > Drug Susceptible Tb,Not Evaluated,No outcome assigned or transferred out
16,Treatment Outcomes > Drug Susceptible Tb,Treatment Success,Cured + Treatment completed
16,Treatment Outcomes > Drug Resistant Tb Second Line,Cured,Treatment completed with ≥3 consecutive negative cultures ≥30 days apart
16,Treatment Outcomes > Drug Resistant Tb Second Line,Treatment Completed,Completed without failure but insufficient culture evidence
16,Treatment Outcomes > Drug Resistant Tb Second Line > Treatment Failed,Conditions 1,No culture conversion by end of intensive phase
16,Treatment Outcomes > Drug Resistant Tb Second Line > Treatment Failed,Conditions 2,Culture reversion in continuation phase
16,Treatment Outcomes > Drug Resistant Tb Second Line > Treatment Failed,Conditions 3,Additional drug resistance
16,Treatment Outcomes > Drug Resistant Tb Second Line > Treatment Failed,Conditions 4,Severe adverse drug reactions
16,Treatment Outcomes > Drug Resistant Tb Second Line,Died,Death during treatment
16,Treatment Outcomes > Drug Resistant Tb Second Line,Lost To Follow Up,Interrupted treatment ≥2 months
16,Treatment Outcomes > Drug Resistant Tb Second Line,Not Evaluated,Outcome unknown or transferred out
16,Treatment Outcomes > Drug Resistant Tb Second Line,Treatment Success,Cured + Treatment completed
16,Laboratory Diagnostics > Smear Microscopy,Result Scale 1,0
16,Laboratory Diagnostics > Smear Microscopy,Result Scale 2,1-9
16,Laboratory Diagnostics > Smear Microscopy,Result Scale 3,+
16,Laboratory Diagnostics > Smear Microscopy,Result Scale 4,++
16,Laboratory Diagnostics > Smear Microscopy,Result Scale 5,+++
16,Laboratory Diagnostics > Xpert Mtb Rif,Mtb Results 1,Detected
16,Laboratory Diagnostics > Xpert Mtb Rif,Mtb Results 2,Not detected
16,Laboratory Diagnostics > Xpert Mtb Rif,Mtb Results 3,Invalid
16,Laboratory Diagnostics > Xpert Mtb Rif,Rifampicin Resistance 1,Detected
16,Laboratory Diagnostics > Xpert Mtb Rif,Rifampicin Resistance 2,Not detected
16,Laboratory Diagnostics > Xpert Mtb Rif,Rifampicin Resistance 3,Indeterminate
16,Laboratory Diagnostics > Culture,Results 1,Negative
16,Laboratory Diagnostics > Culture,Results 2,1-9 colonies
16,Laboratory Diagnostics > Culture,Results 3,+
16,Laboratory Diagnostics > Culture,Results 4,++
